SiteId,SiteName,SiteType,SiteLevel,Suburbs,LGA,Postcodes,Status,StatusText,OrgName,OrgURL,LastTestDate,AreaSizeKM,estPopulation,estPopulationSource,centroidLat,centroidLong,SampleCollectionDateStart,SampleCollectionDateEnd,SampleResult,QuantitativeResult,QuantitativeResultLevel,TrendResult,TrendResultLevel
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,23/05/2022 08:46,26/05/2022 08:46,Detected,Very strong detection,400,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,26/05/2022 10:42,30/05/2022 10:42,Detected,Strong detection,300,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,30/05/2022 09:57,02/06/2022 09:57,Detected,Very strong detection,400,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,02/06/2022 09:49,06/06/2022 09:49,Detected,Strong detection,300,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,06/06/2022 10:57,08/06/2022 10:57,Detected,Strong detection,300,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,08/06/2022 10:09,15/06/2022 10:09,Detected,Very strong detection,400,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,15/06/2022 11:11,17/06/2022 11:11,Detected,Very strong detection,400,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,17/06/2022 11:40,20/06/2022 11:40,Detected,Strong detection,300,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,20/06/2022 10:18,22/06/2022 10:18,Detected,Very strong detection,400,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,22/06/2022 09:50,27/06/2022 09:50,Detected,Strong detection,300,N/A,0
NWS001,Outer Northern Suburbs,Metro,2," Aberfeldie, Airport West, Attwood, Avondale Heights, Braybrook, Broadmeadows (Vic.), Brooklyn (Vic.), Brunswick (Vic.), Brunswick West, Calder Park, Campbellfield, Coburg, Coburg North, Coolaroo, Craigieburn, Dallas, Epping (Vic.), Essendon, Essendon Fields, Essendon North, Essendon West, Fawkner, Gladstone Park, Glenroy (Vic.), Gowanbrae, Greenvale (Vic.), Hadfield, Hillside (Melton - Vic.), Jacana, Kalkallo, Kealba, Keilor, Keilor Downs, Keilor East, Keilor Lodge, Keilor North, Keilor Park, Lalor, Maidstone, Maribyrnong, Meadow Heights, Melbourne Airport, Mickleham, Niddrie, Oak Park, Pascoe Vale, Pascoe Vale South, Preston (Vic.), Reservoir (Vic.), Roxburgh Park, Somerton (Vic.), Strathmore (Vic.), Strathmore Heights, Sunshine North, Sydenham (Vic.), Taylors Lakes, Thomastown, Tottenham (Vic.), Tullamarine, West Footscray, Westmeadows"," Brimbank (C), Darebin (C), Hume (C), Maribyrnong (C), Melton (C), Moonee Valley (C), Moreland (C), Whittlesea (C)"," 3012, 3019, 3020, 3021, 3032, 3033, 3034, 3036, 3037, 3038, 3040, 3041, 3042, 3043, 3044, 3045, 3046, 3047, 3048, 3049, 3055, 3056, 3058, 3059, 3060, 3061, 3062, 3064, 3072, 3073, 3074, 3075, 3076",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:50,356.7166602,461800,ABS 2016 Census,-37.68808966,144.9166074,27/06/2022 09:52,29/06/2022 09:52,Detected,Very strong detection,400,N/A,0
NYM022,North Eastern Suburbs,Metro,2," Aberfeldie, Alphington, Ascot Vale, Balwyn North, Bellfield (Banyule - Vic.), Brunswick (Vic.), Brunswick East, Brunswick West, Bulleen, Bundoora (Vic.), Carlton (Vic.), Carlton North, Clifton Hill, Coburg, Docklands, Eaglemont, Epping (Vic.), Essendon, Essendon Fields, Essendon West, Fairfield (Vic.), Fitzroy (Vic.), Fitzroy North, Flemington, Footscray, Greensborough, Heidelberg, Heidelberg Heights, Heidelberg West, Ivanhoe (Vic.), Ivanhoe East, Kensington (Vic.), Kew (Vic.), Kew East, Kingsbury, Lalor, Macleod (Vic.), Maribyrnong, Melbourne, Mill Park, Moonee Ponds, North Melbourne, Northcote, Parkville (Vic.), Pascoe Vale, Pascoe Vale South, Preston (Vic.), Princes Hill, Reservoir (Vic.), Rosanna, South Morang, Strathmore (Vic.), Thomastown, Thornbury, Travancore, Viewbank, Watsonia, Watsonia North, West Melbourne, Yallambie"," Banyule (C), Boroondara (C), Darebin (C), Manningham (C), Maribyrnong (C), Melbourne (C), Moonee Valley (C), Moreland (C), Nillumbik (S), Whittlesea (C), Yarra (C)"," 3000, 3003, 3008, 3010, 3011, 3031, 3032, 3039, 3040, 3041, 3044, 3050, 3051, 3052, 3053, 3054, 3055, 3056, 3057, 3058, 3065, 3066, 3068, 3070, 3071, 3072, 3073, 3074, 3075, 3076, 3078, 3079, 3081, 3082, 3083, 3084, 3085, 3086, 3087, 3101, 3102, 3104, 3105, 3752",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:35,248.5067168,456212,ABS 2016 Census,-37.7424991,145.0054322,30/03/2022 11:16,04/04/2022 11:16,Detected,Very strong detection,400,N/A,0
NYM022,North Eastern Suburbs,Metro,2," Aberfeldie, Alphington, Ascot Vale, Balwyn North, Bellfield (Banyule - Vic.), Brunswick (Vic.), Brunswick East, Brunswick West, Bulleen, Bundoora (Vic.), Carlton (Vic.), Carlton North, Clifton Hill, Coburg, Docklands, Eaglemont, Epping (Vic.), Essendon, Essendon Fields, Essendon West, Fairfield (Vic.), Fitzroy (Vic.), Fitzroy North, Flemington, Footscray, Greensborough, Heidelberg, Heidelberg Heights, Heidelberg West, Ivanhoe (Vic.), Ivanhoe East, Kensington (Vic.), Kew (Vic.), Kew East, Kingsbury, Lalor, Macleod (Vic.), Maribyrnong, Melbourne, Mill Park, Moonee Ponds, North Melbourne, Northcote, Parkville (Vic.), Pascoe Vale, Pascoe Vale South, Preston (Vic.), Princes Hill, Reservoir (Vic.), Rosanna, South Morang, Strathmore (Vic.), Thomastown, Thornbury, Travancore, Viewbank, Watsonia, Watsonia North, West Melbourne, Yallambie"," Banyule (C), Boroondara (C), Darebin (C), Manningham (C), Maribyrnong (C), Melbourne (C), Moonee Valley (C), Moreland (C), Nillumbik (S), Whittlesea (C), Yarra (C)"," 3000, 3003, 3008, 3010, 3011, 3031, 3032, 3039, 3040, 3041, 3044, 3050, 3051, 3052, 3053, 3054, 3055, 3056, 3057, 3058, 3065, 3066, 3068, 3070, 3071, 3072, 3073, 3074, 3075, 3076, 3078, 3079, 3081, 3082, 3083, 3084, 3085, 3086, 3087, 3101, 3102, 3104, 3105, 3752",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:35,248.5067168,456212,ABS 2016 Census,-37.7424991,145.0054322,04/04/2022 11:47,06/04/2022 11:47,Detected,Very strong detection,400,N/A,0
NYM022,North Eastern Suburbs,Metro,2," Aberfeldie, Alphington, Ascot Vale, Balwyn North, Bellfield (Banyule - Vic.), Brunswick (Vic.), Brunswick East, Brunswick West, Bulleen, Bundoora (Vic.), Carlton (Vic.), Carlton North, Clifton Hill, Coburg, Docklands, Eaglemont, Epping (Vic.), Essendon, Essendon Fields, Essendon West, Fairfield (Vic.), Fitzroy (Vic.), Fitzroy North, Flemington, Footscray, Greensborough, Heidelberg, Heidelberg Heights, Heidelberg West, Ivanhoe (Vic.), Ivanhoe East, Kensington (Vic.), Kew (Vic.), Kew East, Kingsbury, Lalor, Macleod (Vic.), Maribyrnong, Melbourne, Mill Park, Moonee Ponds, North Melbourne, Northcote, Parkville (Vic.), Pascoe Vale, Pascoe Vale South, Preston (Vic.), Princes Hill, Reservoir (Vic.), Rosanna, South Morang, Strathmore (Vic.), Thomastown, Thornbury, Travancore, Viewbank, Watsonia, Watsonia North, West Melbourne, Yallambie"," Banyule (C), Boroondara (C), Darebin (C), Manningham (C), Maribyrnong (C), Melbourne (C), Moonee Valley (C), Moreland (C), Nillumbik (S), Whittlesea (C), Yarra (C)"," 3000, 3003, 3008, 3010, 3011, 3031, 3032, 3039, 3040, 3041, 3044, 3050, 3051, 3052, 3053, 3054, 3055, 3056, 3057, 3058, 3065, 3066, 3068, 3070, 3071, 3072, 3073, 3074, 3075, 3076, 3078, 3079, 3081, 3082, 3083, 3084, 3085, 3086, 3087, 3101, 3102, 3104, 3105, 3752",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:35,248.5067168,456212,ABS 2016 Census,-37.7424991,145.0054322,06/04/2022 11:35,11/04/2022 11:35,Detected,Very strong detection,400,N/A,0
NYM022,North Eastern Suburbs,Metro,2," Aberfeldie, Alphington, Ascot Vale, Balwyn North, Bellfield (Banyule - Vic.), Brunswick (Vic.), Brunswick East, Brunswick West, Bulleen, Bundoora (Vic.), Carlton (Vic.), Carlton North, Clifton Hill, Coburg, Docklands, Eaglemont, Epping (Vic.), Essendon, Essendon Fields, Essendon West, Fairfield (Vic.), Fitzroy (Vic.), Fitzroy North, Flemington, Footscray, Greensborough, Heidelberg, Heidelberg Heights, Heidelberg West, Ivanhoe (Vic.), Ivanhoe East, Kensington (Vic.), Kew (Vic.), Kew East, Kingsbury, Lalor, Macleod (Vic.), Maribyrnong, Melbourne, Mill Park, Moonee Ponds, North Melbourne, Northcote, Parkville (Vic.), Pascoe Vale, Pascoe Vale South, Preston (Vic.), Princes Hill, Reservoir (Vic.), Rosanna, South Morang, Strathmore (Vic.), Thomastown, Thornbury, Travancore, Viewbank, Watsonia, Watsonia North, West Melbourne, Yallambie"," Banyule (C), Boroondara (C), Darebin (C), Manningham (C), Maribyrnong (C), Melbourne (C), Moonee Valley (C), Moreland (C), Nillumbik (S), Whittlesea (C), Yarra (C)"," 3000, 3003, 3008, 3010, 3011, 3031, 3032, 3039, 3040, 3041, 3044, 3050, 3051, 3052, 3053, 3054, 3055, 3056, 3057, 3058, 3065, 3066, 3068, 3070, 3071, 3072, 3073, 3074, 3075, 3076, 3078, 3079, 3081, 3082, 3083, 3084, 3085, 3086, 3087, 3101, 3102, 3104, 3105, 3752",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:35,248.5067168,456212,ABS 2016 Census,-37.7424991,145.0054322,11/04/2022 11:15,13/04/2022 11:15,Detected,Very strong detection,400,N/A,0
NYM022,North Eastern Suburbs,Metro,2," Aberfeldie, Alphington, Ascot Vale, Balwyn North, Bellfield (Banyule - Vic.), Brunswick (Vic.), Brunswick East, Brunswick West, Bulleen, Bundoora (Vic.), Carlton (Vic.), Carlton North, Clifton Hill, Coburg, Docklands, Eaglemont, Epping (Vic.), Essendon, Essendon Fields, Essendon West, Fairfield (Vic.), Fitzroy (Vic.), Fitzroy North, Flemington, Footscray, Greensborough, Heidelberg, Heidelberg Heights, Heidelberg West, Ivanhoe (Vic.), Ivanhoe East, Kensington (Vic.), Kew (Vic.), Kew East, Kingsbury, Lalor, Macleod (Vic.), Maribyrnong, Melbourne, Mill Park, Moonee Ponds, North Melbourne, Northcote, Parkville (Vic.), Pascoe Vale, Pascoe Vale South, Preston (Vic.), Princes Hill, Reservoir (Vic.), Rosanna, South Morang, Strathmore (Vic.), Thomastown, Thornbury, Travancore, Viewbank, Watsonia, Watsonia North, West Melbourne, Yallambie"," Banyule (C), Boroondara (C), Darebin (C), Manningham (C), Maribyrnong (C), Melbourne (C), Moonee Valley (C), Moreland (C), Nillumbik (S), Whittlesea (C), Yarra (C)"," 3000, 3003, 3008, 3010, 3011, 3031, 3032, 3039, 3040, 3041, 3044, 3050, 3051, 3052, 3053, 3054, 3055, 3056, 3057, 3058, 3065, 3066, 3068, 3070, 3071, 3072, 3073, 3074, 3075, 3076, 3078, 3079, 3081, 3082, 3083, 3084, 3085, 3086, 3087, 3101, 3102, 3104, 3105, 3752",200,Detection reported in the last seven days,Melbourne Water,https://www.melbournewater.com.au/,29/06/2022 09:35,248.5067168,456212,ABS 2016 Census,-37.7424991,145.0054322,13/04/2022 10:57,20/04/2022 10:57,Detected,Very strong detection,400,N/A,0
